,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,24_moving_avg_previous,24_moving_avg_current,DELTA_MOVING_AVG,DELTA_MOVING_AVG_%_Change,LAT,LONG
199,8519,61833,8611,10520,Zip,NY,NY,Croton-on-Hudson,New York-Newark-Jersey City,Westchester County,556062.0,553020.0,548985.0,543707.0,543225.0,542739.0,544317.0,546782.0,548862.0,547500.0,546331.0,542555.0,542086.0,542994.0,544911.0,546349.0,545364.0,544989.0,543687.0,541397.0,539711.0,539636.0,539527.0,539802.0,538683.0,544772.4166666665,544048.2916666665,-724.125,-0.13292247879045516,41.2083836,-73.8901688
200,8591,61657,8684,10044,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1056343.0,1049475.0,1039782.0,1033911.0,1029741.0,1029083.0,1028346.0,1025944.0,1022614.0,1019898.0,1012859.0,1006587.0,1005066.0,1005413.0,1004983.0,1001629.0,999422.0,997398.0,993036.0,988353.0,983561.0,978897.0,975150.0,970929.0,963478.0,1010767.5,1006898.125,-3869.375,-0.3828155337404497,40.7621211951513,-73.9497860423854
201,8592,61908,8685,10804,Zip,NY,NY,New Rochelle,New York-Newark-Jersey City,Westchester County,815387.0,808804.0,799670.0,790133.0,786789.0,785180.0,786156.0,788447.0,790868.0,788108.0,785717.0,779570.0,777906.0,778921.0,782665.0,785636.0,785921.0,785438.0,784277.0,782014.0,780539.0,782017.0,784820.0,789425.0,792606.0,787683.6666666665,786734.4583333335,-949.2083333332556,-0.12050628615293395,40.966518,-73.787896
202,8807,61925,8905,10924,Zip,NY,NY,Town of Goshen,New York-Newark-Jersey City,Orange County,298426.0,298914.0,301132.0,304482.0,308711.0,311736.0,315029.0,317918.0,320448.0,321887.0,322181.0,323293.0,325209.0,327517.0,328497.0,328925.0,328788.0,329287.0,329650.0,330407.0,330780.0,331405.0,331946.0,332219.0,331823.0,320782.79166666674,322174.33333333326,1391.541666666628,0.4337956096200488,41.38030735,-74.33899577939204
203,8813,61979,8912,11004,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,372492.0,375278.0,377128.0,378820.0,383244.0,388362.0,394074.0,396185.0,398102.0,398293.0,399053.0,399239.0,399171.0,398869.0,398514.0,398979.0,398228.0,396578.0,394296.0,395042.0,396036.0,397895.0,397607.0,396664.0,394953.0,392839.54166666674,393775.41666666674,935.875,0.2382334008510048,40.74515290530581,-73.7122547171978
204,9010,61771,9113,10280,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,974635.0,973880.0,968403.0,965963.0,964700.0,962657.0,961032.0,954974.0,947604.0,938249.0,926403.0,915951.0,910197.0,907350.0,905007.0,898808.0,892663.0,887071.0,880277.0,875876.0,872973.0,872629.0,875197.0,875026.0,872635.0,921146.875,916896.875,-4250.0,-0.46138136222847204,40.7061798,-74.0191064
205,9044,61959,9147,10980,Zip,NY,NY,Town of Stony Point,New York-Newark-Jersey City,Rockland County,371921.0,373095.0,375577.0,378312.0,381522.0,383088.0,382650.0,383539.0,382862.0,383007.0,383521.0,384944.0,385922.0,386591.0,386684.0,386861.0,386722.0,386951.0,387924.0,387719.0,388505.0,389157.0,389934.0,390101.0,390092.0,384046.20833333326,384803.33333333326,757.125,0.1971442455546528,41.266593,-74.01490979127158
206,9156,61840,9259,10528,Zip,NY,NY,Harrison,New York-Newark-Jersey City,Westchester County,1046697.0,1047802.0,1043190.0,1031393.0,1024766.0,1021398.0,1020422.0,1021691.0,1021160.0,1018352.0,1016035.0,1011134.0,1008157.0,1007590.0,1011243.0,1015588.0,1017009.0,1017474.0,1017163.0,1016095.0,1014592.0,1014710.0,1014204.0,1014695.0,1013230.0,1020523.3333333335,1019128.875,-1394.458333333372,-0.13664149439666956,40.9689871,-73.71263
207,9173,62102,9277,11416,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,552990.0,559077.0,565089.0,569216.0,573133.0,574841.0,576337.0,576452.0,578169.0,580220.0,580843.0,580253.0,580339.0,580349.0,580291.0,579409.0,577829.0,577614.0,577826.0,579430.0,579526.0,579665.0,580648.0,582351.0,582022.0,575912.375,577122.0416666665,1209.6666666666279,0.2100435273103183,40.684456294753126,-73.85038660942014
208,9202,62122,9306,11436,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,445604.0,450266.0,456164.0,463531.0,470275.0,475735.0,479084.0,480336.0,481418.0,483832.0,487725.0,490617.0,492203.0,493498.0,494133.0,493345.0,492232.0,491670.0,491915.0,492637.0,493266.0,493089.0,491826.0,491009.0,489842.0,482308.75,484152.0,1843.25,0.3821722081550459,40.67662966820068,-73.79621095322732
209,9342,61907,9446,10803,Zip,NY,NY,Pelham,New York-Newark-Jersey City,Westchester County,939945.0,938946.0,934589.0,928058.0,925430.0,922721.0,921983.0,920984.0,922684.0,919196.0,917486.0,910550.0,910571.0,911538.0,916360.0,920699.0,923519.0,926251.0,928049.0,928539.0,928831.0,931859.0,935274.0,940839.0,943116.0,925204.2083333335,925336.3333333335,132.125,0.014280631109321316,40.9098215,-73.8079111
210,9448,61867,9555,10570,Zip,NY,NY,Pleasantville,New York-Newark-Jersey City,Westchester County,714073.0,709513.0,703503.0,696967.0,696652.0,695657.0,695771.0,695882.0,697073.0,694633.0,693827.0,690056.0,690046.0,692346.0,695942.0,699314.0,699013.0,699060.0,698767.0,698041.0,697377.0,698484.0,698641.0,699733.0,699535.0,697932.125,697326.375,-605.75,-0.08679210747033603,41.1342531,-73.7922093
211,9510,62078,9616,11366,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,894337.0,902915.0,908536.0,913088.0,917766.0,920636.0,924463.0,923380.0,925043.0,924285.0,924082.0,923403.0,923929.0,923098.0,922789.0,920577.0,918458.0,916385.0,913251.0,911874.0,909794.0,909611.0,909196.0,907487.0,903343.0,916182.625,916557.875,375.25,0.04095799131750616,40.7302871,-73.8090026
212,9530,61919,9637,10918,Zip,NY,NY,Town of Chester,New York-Newark-Jersey City,Orange County,295397.0,295950.0,297973.0,301550.0,305568.0,308194.0,310219.0,311792.0,313620.0,314865.0,315971.0,317392.0,319313.0,321457.0,322267.0,322452.0,322296.0,322872.0,323925.0,325555.0,326474.0,327238.0,327407.0,327419.0,327147.0,315715.25,317038.16666666674,1322.9166666666858,0.4190220987635808,41.327291,-74.275730275879
213,9582,61901,9689,10707,Zip,NY,NY,Eastchester,New York-Newark-Jersey City,Westchester County,660207.0,657110.0,653984.0,648150.0,645665.0,641912.0,642522.0,645537.0,649217.0,649275.0,648235.0,644090.0,643337.0,644280.0,646253.0,649021.0,650125.0,652852.0,653116.0,652490.0,652399.0,654744.0,658585.0,663780.0,668658.0,650286.9166666665,650639.0416666665,352.125,0.05414917492189025,40.9610563,-73.8064739
214,9607,61835,9714,10522,Zip,NY,NY,Dobbs Ferry,New York-Newark-Jersey City,Westchester County,728811.0,724048.0,719259.0,712322.0,707606.0,703470.0,702997.0,703765.0,705900.0,703990.0,704455.0,700051.0,700189.0,700147.0,702639.0,704862.0,706751.0,708517.0,708437.0,707388.0,705826.0,706474.0,705717.0,708428.0,709053.0,707585.375,706762.125,-823.25,-0.11634638434973305,41.0145418,-73.872635
215,9662,61783,9770,10307,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,612738.0,618361.0,620617.0,622943.0,623767.0,626947.0,628729.0,633046.0,635746.0,638498.0,638979.0,639417.0,638081.0,635488.0,633370.0,631785.0,631164.0,630620.0,631334.0,630307.0,629398.0,627452.0,626145.0,624189.0,623295.0,629546.7083333335,629986.5833333335,439.875,0.06987170200040095,40.5162166,-74.2452072
216,9763,61952,9870,10970,Zip,NY,NY,Mount Ivy,New York-Newark-Jersey City,Rockland County,482497.0,485095.0,488193.0,491838.0,495096.0,496232.0,495550.0,496758.0,497989.0,499549.0,500964.0,502070.0,502889.0,503486.0,503506.0,503095.0,502978.0,504090.0,505987.0,506942.0,507197.0,507561.0,507859.0,508792.0,509741.0,499842.20833333326,500977.375,1135.1666666666858,0.22710500388748076,41.1869167,-74.0349144
217,9796,61828,9904,10514,Zip,NY,NY,Chappaqua,New York-Newark-Jersey City,Westchester County,908677.0,910252.0,908558.0,906866.0,902950.0,901116.0,900629.0,900480.0,900666.0,897170.0,894959.0,887698.0,885743.0,880937.0,880504.0,879137.0,880270.0,880507.0,879669.0,877362.0,874639.0,874508.0,874059.0,875859.0,875802.0,890133.9583333335,888764.1666666665,-1369.7916666667445,-0.15388601387947395,41.1607465,-73.7680331436828
218,9966,61879,10079,10589,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,455288.0,453506.0,450677.0,446177.0,442434.0,439082.0,438096.0,438998.0,441559.0,441842.0,442495.0,440083.0,439940.0,439426.0,441202.0,443345.0,445161.0,446864.0,447643.0,447036.0,446089.0,446783.0,447916.0,450979.0,453220.0,444692.54166666674,444606.375,-86.16666666668606,-0.0193766835719217,41.295802,-73.73308720481856
219,10101,61664,10217,10069,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,2163616.0,2157577.0,2144489.0,2134297.0,2126417.0,2114154.0,2107000.0,2090018.0,2078739.0,2063661.0,2055588.0,2048330.0,2041825.0,2032776.0,2023957.0,2016266.0,2007678.0,2002530.0,1994481.0,1992142.0,1987260.0,1985817.0,1981736.0,1975013.0,1969610.0,2055223.625,2047140.041666667,-8083.583333333256,-0.39331891843804856,40.77705514900986,-73.98817162357466
220,10210,61845,10326,10536,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,751623.0,746490.0,739849.0,731937.0,726934.0,721537.0,720464.0,720952.0,723247.0,719747.0,715064.0,708002.0,706981.0,709307.0,712862.0,716098.0,717531.0,719068.0,719046.0,717489.0,716341.0,717645.0,720971.0,725071.0,727084.0,721844.0,720821.5416666665,-1022.458333333372,-0.14164533241716662,41.295802,-73.73308720481856
221,10217,61903,10333,10709,Zip,NY,NY,Eastchester,New York-Newark-Jersey City,Westchester County,692463.0,693591.0,694828.0,694954.0,694139.0,692952.0,693356.0,694331.0,695914.0,694945.0,694005.0,690068.0,689638.0,689548.0,690415.0,691359.0,692147.0,694544.0,696698.0,698884.0,700969.0,704655.0,710399.0,719106.0,728082.0,695996.1666666665,697480.2916666665,1484.125,0.2132375250151043,40.9610563,-73.8064739
222,10355,61890,10474,10604,Zip,NY,NY,White Plains,New York-Newark-Jersey City,Westchester County,697403.0,700357.0,701112.0,702585.0,700098.0,699741.0,698082.0,696856.0,695201.0,693861.0,695253.0,690953.0,691306.0,688931.0,691411.0,690732.0,692412.0,693497.0,695102.0,696102.0,696791.0,696993.0,696244.0,698863.0,699588.0,695828.5833333335,695919.625,91.04166666662786,0.013083921650717069,41.0339862,-73.7629097
223,10488,61860,10609,10553,Zip,NY,NY,Mount Vernon,New York-Newark-Jersey City,Westchester County,388792.0,394549.0,399937.0,403533.0,404971.0,404469.0,405970.0,408201.0,410822.0,412680.0,412709.0,412203.0,413237.0,414851.0,417367.0,419275.0,422281.0,426010.0,428869.0,431574.0,433842.0,436756.0,441512.0,447206.0,451880.0,416317.33333333326,418946.0,2628.666666666686,0.6314093736188467,40.9125815,-73.8370786
224,10497,61825,10618,10510,Zip,NY,NY,Briarcliff Manor,New York-Newark-Jersey City,Westchester County,772474.0,770271.0,765610.0,759281.0,756030.0,754197.0,753193.0,752912.0,754295.0,751815.0,750699.0,745623.0,745247.0,745768.0,748989.0,752278.0,753375.0,753231.0,752263.0,750752.0,748796.0,748648.0,748223.0,749496.0,749134.0,753477.75,752505.25,-972.5,-0.1290681775274718,41.1456512,-73.8237456
225,10508,61968,10628,10989,Zip,NY,NY,Town Of Clarkstown,New York-Newark-Jersey City,Rockland County,387602.0,388818.0,390196.0,392655.0,395106.0,396205.0,395282.0,396023.0,397500.0,399518.0,401614.0,402347.0,402475.0,401632.0,400736.0,399313.0,397819.0,397212.0,398282.0,398828.0,398609.0,398152.0,397668.0,398525.0,399829.0,397171.54166666674,397681.0,509.45833333331393,0.12827161059814451,41.1318755,-73.9572107817587
226,10523,61928,10643,10927,Zip,NY,NY,Haverstraw,New York-Newark-Jersey City,Rockland County,255725.0,256516.0,257091.0,258544.0,261038.0,263073.0,262863.0,264178.0,265813.0,267826.0,269589.0,269650.0,269873.0,270887.0,272691.0,273618.0,273890.0,274780.0,276912.0,278318.0,279162.0,279888.0,281258.0,283911.0,286298.0,269462.25,270736.125,1273.875,0.4727471102167372,41.1976502,-73.9640541
227,10542,61900,10664,10706,Zip,NY,NY,Hastings on Hudson,New York-Newark-Jersey City,Westchester County,810951.0,803972.0,798951.0,793849.0,791701.0,790709.0,791505.0,794806.0,796621.0,794039.0,793722.0,789382.0,789709.0,789899.0,792494.0,792944.0,792367.0,789686.0,786490.0,781418.0,778746.0,778179.0,775488.0,775064.0,772343.0,790528.8333333335,788920.1666666665,-1608.6666666667443,-0.2034924722332596,40.9946622,-73.8785922
228,10582,61621,10702,10007,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,3067010.0,3071291.0,3065433.0,3058090.0,3055403.0,3046055.0,3041385.0,3030376.0,3022312.0,3017910.0,3003920.0,2992794.0,2976617.0,2971489.0,2960806.0,2953786.0,2938953.0,2929597.0,2917692.0,2911229.0,2903873.0,2892512.0,2891501.0,2883589.0,2881301.0,2983484.291666666,2975746.416666666,-7737.875,-0.25935698812335234,40.714040968590695,-74.00820022445717
229,10632,61970,10756,10992,Zip,NY,NY,Town Of Blooming Grove,New York-Newark-Jersey City,Orange County,283757.0,283876.0,285466.0,288482.0,292501.0,294637.0,296688.0,298095.0,300261.0,301851.0,303115.0,304685.0,305985.0,307867.0,308545.0,309026.0,308999.0,309934.0,311130.0,312828.0,313525.0,314303.0,314521.0,314787.0,315338.0,302702.66666666674,304018.54166666674,1315.875,0.4347087571081853,41.383359,-74.18928340217391
230,10681,61985,10805,11023,Zip,NY,NY,Great Neck,New York-Newark-Jersey City,Nassau County,1130486.0,1136721.0,1141243.0,1145004.0,1146214.0,1146693.0,1150388.0,1152944.0,1157713.0,1158130.0,1159157.0,1158698.0,1156669.0,1154509.0,1148985.0,1143171.0,1138034.0,1135886.0,1133413.0,1131071.0,1126401.0,1122618.0,1117553.0,1112198.0,1107181.0,1141829.125,1140858.083333333,-971.0416666667444,-0.08504264301952749,40.8006567,-73.7284647
231,10718,61874,10843,10579,Zip,NY,NY,Town Of Putnam Valley,New York-Newark-Jersey City,Putnam County,373117.0,373476.0,372898.0,375814.0,377057.0,378550.0,379135.0,380793.0,381973.0,382288.0,381824.0,381047.0,382852.0,384459.0,387550.0,388412.0,390177.0,391202.0,392354.0,392159.0,392059.0,391860.0,391868.0,392261.0,391842.0,383966.04166666674,384746.25,780.2083333333139,0.2031972228446801,41.404897,-73.83984259588223
232,10843,61836,10969,10523,Zip,NY,NY,Elmsford,New York-Newark-Jersey City,Westchester County,473144.0,474212.0,475662.0,473995.0,471978.0,469939.0,470801.0,471862.0,473958.0,472924.0,473769.0,472858.0,474443.0,474731.0,475823.0,477866.0,481014.0,484160.0,485748.0,486488.0,487098.0,489521.0,490341.0,492198.0,492153.0,478105.54166666674,478897.58333333326,792.0416666666279,0.1656625154156519,41.0550969,-73.8201338
233,11054,61930,11180,10930,Zip,NY,NY,Woodbury,New York-Newark-Jersey City,Orange County,309146.0,309674.0,312159.0,316205.0,320731.0,323750.0,326293.0,327620.0,328523.0,328455.0,329021.0,329786.0,331743.0,332940.0,333368.0,332462.0,331619.0,331591.0,332097.0,333222.0,334065.0,335069.0,335428.0,335887.0,335535.0,327535.58333333326,328635.125,1099.5416666666858,0.33570143905484656,41.3645382,-74.1059775
234,11086,61924,11214,10923,Zip,NY,NY,West Haverstraw,New York-Newark-Jersey City,Rockland County,328049.0,329851.0,333350.0,337259.0,341148.0,343464.0,344073.0,346192.0,347561.0,349409.0,351781.0,353917.0,356022.0,357761.0,358500.0,358972.0,358853.0,359644.0,361338.0,362352.0,363416.0,364575.0,365071.0,365846.0,366104.0,351600.16666666674,353185.79166666674,1585.625,0.4509739045440346,41.2095941,-73.9852994
235,11392,61843,11526,10533,Zip,NY,NY,Irvington,New York-Newark-Jersey City,Westchester County,994045.0,986267.0,976652.0,965179.0,959974.0,958825.0,959517.0,959731.0,959282.0,954681.0,951062.0,943554.0,940369.0,942317.0,946616.0,949361.0,948359.0,944743.0,941470.0,935901.0,931506.0,928505.0,926059.0,925625.0,922723.0,951233.3333333335,948261.5833333335,-2971.75,-0.3124102042961769,41.0350625,-73.86485213574096
236,11405,61921,11541,10920,Zip,NY,NY,Town Of Clarkstown,New York-Newark-Jersey City,Rockland County,409842.0,411224.0,413263.0,416227.0,419146.0,420371.0,419367.0,419410.0,419982.0,421399.0,423423.0,424579.0,424543.0,422752.0,420688.0,419063.0,417100.0,416140.0,416677.0,416911.0,416669.0,416396.0,415999.0,416769.0,418431.0,418247.5,418605.375,357.875,0.08556536500517037,41.1318755,-73.9572107817587
237,11563,61820,11706,10504,Zip,NY,NY,Town Of North Castle,New York-Newark-Jersey City,Westchester County,1112546.0,1107030.0,1099384.0,1090005.0,1083517.0,1077651.0,1072674.0,1069300.0,1067953.0,1064501.0,1056793.0,1043833.0,1040073.0,1042698.0,1048577.0,1050534.0,1051229.0,1052683.0,1054587.0,1055132.0,1055026.0,1054757.0,1059229.0,1066420.0,1069626.0,1065672.166666667,1063883.833333333,-1788.3333333334886,-0.16781270913054294,41.119091999999995,-73.71396837458472
238,11708,61854,11853,10547,Zip,NY,NY,Town Of Yorktown,New York-Newark-Jersey City,Westchester County,392683.0,391678.0,389410.0,386319.0,384823.0,384863.0,385327.0,386888.0,389284.0,390194.0,390556.0,388372.0,388133.0,388212.0,390232.0,391454.0,392542.0,392829.0,393967.0,394105.0,394213.0,394865.0,396000.0,398532.0,399863.0,390645.04166666674,390944.20833333326,299.1666666666278,0.07658273746167336,41.274404,-73.80962310115079
239,11729,61773,11873,10282,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,2653404.0,2662380.0,2666396.0,2670438.0,2681266.0,2687588.0,2684005.0,2666743.0,2657463.0,2652539.0,2641223.0,2619707.0,2593046.0,2576028.0,2567689.0,2555182.0,2540008.0,2521688.0,2508519.0,2493266.0,2476859.0,2456463.0,2451826.0,2451041.0,2454527.0,2588948.625,2580662.083333333,-8286.541666666511,-0.3200736231939137,40.71592414616512,-74.01508744922893
240,11855,62075,12001,11363,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,947259.0,951850.0,954571.0,956747.0,960382.0,963020.0,966889.0,967119.0,970094.0,970255.0,969887.0,966491.0,963970.0,960537.0,958285.0,954184.0,949164.0,944549.0,939845.0,938053.0,934589.0,932961.0,929691.0,927990.0,924579.0,953265.9166666665,952320.9166666665,-945.0,-0.09913288448457587,40.772734459658814,-73.74467810940865
241,11864,61620,12012,10006,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,950449.0,948283.0,943233.0,938399.0,932987.0,923815.0,919242.0,918067.0,921333.0,919143.0,912702.0,903768.0,893881.0,887189.0,880645.0,875219.0,871065.0,870395.0,866402.0,859714.0,849625.0,844345.0,841890.0,840933.0,840384.0,896363.5,891777.4583333335,-4586.041666666628,-0.5116274442976122,40.7065125,-74.0144175
242,12064,61880,12214,10590,Zip,NY,NY,Town Of Lewisboro,New York-Newark-Jersey City,Westchester County,584690.0,587156.0,586981.0,579227.0,572972.0,565928.0,563997.0,560696.0,558204.0,551780.0,546506.0,540783.0,537681.0,534783.0,535531.0,540834.0,545997.0,551520.0,554313.0,556495.0,557328.0,559671.0,563205.0,567813.0,572126.0,558503.7916666665,557980.2916666665,-523.5,-0.09373257761380464,41.253966,-73.53760532923593
243,12111,61972,12265,10994,Zip,NY,NY,Town Of Clarkstown,New York-Newark-Jersey City,Rockland County,494287.0,495519.0,497149.0,498883.0,502409.0,503217.0,502879.0,503298.0,504963.0,506486.0,507880.0,508450.0,508488.0,509279.0,509056.0,508557.0,506633.0,506527.0,507388.0,507832.0,506720.0,506035.0,505659.0,506171.0,506352.0,504740.20833333326,505242.91666666674,502.7083333333722,0.09959744142305,41.1318755,-73.9572107817587
244,12318,61926,12476,10925,Zip,NY,NY,Greenwood Lake,New York-Newark-Jersey City,Orange County,228523.0,230112.0,231831.0,233715.0,235560.0,236260.0,238849.0,240340.0,242295.0,243470.0,243803.0,244180.0,244666.0,245565.0,245583.0,246020.0,247017.0,248792.0,249331.0,250022.0,250544.0,251281.0,252471.0,253153.0,254074.0,243057.625,244122.25,1064.625,0.4380134134857937,41.2225932,-74.2943178
245,12351,61829,12511,10516,Zip,NY,NY,Town Of Philipstown,New York-Newark-Jersey City,Putnam County,514746.0,515867.0,515586.0,520138.0,523024.0,526864.0,528454.0,531093.0,531474.0,532441.0,529510.0,527021.0,522974.0,521197.0,520972.0,520638.0,520921.0,520376.0,521325.0,520547.0,521580.0,521356.0,523701.0,526299.0,531688.0,523254.33333333326,523960.25,705.9166666666861,0.13490890026074373,41.4072505,-73.92601657828735
246,12486,61893,12647,10607,Zip,NY,NY,Town Of Greenburgh,New York-Newark-Jersey City,Westchester County,548576.0,549441.0,550055.0,547867.0,546487.0,545545.0,546981.0,549873.0,552239.0,551153.0,551139.0,549752.0,551492.0,552373.0,554000.0,556099.0,558635.0,561389.0,562629.0,561812.0,561155.0,562478.0,564003.0,566346.0,566612.0,554229.9583333335,554981.4583333335,751.5,0.13559353634723972,41.030934849999994,-73.83917249876262
247,12494,62002,12658,11096,Zip,NY,NY,Inwood,New York-Newark-Jersey City,Nassau County,475896.0,481763.0,488576.0,499514.0,508055.0,514659.0,520715.0,526738.0,532248.0,535446.0,537645.0,539838.0,541653.0,540500.0,539390.0,535209.0,533136.0,532264.0,530951.0,528612.0,526810.0,526258.0,525804.0,525170.0,524402.0,522785.41666666674,524806.5,2021.083333333314,0.3865990268473723,40.6122054,-73.7444106
248,12647,61986,12813,11024,Zip,NY,NY,Great Neck,New York-Newark-Jersey City,Nassau County,1886775.0,1894865.0,1904282.0,1909832.0,1913212.0,1916038.0,1929213.0,1940471.0,1944348.0,1944452.0,1941581.0,1940509.0,1937081.0,1933753.0,1924743.0,1916154.0,1906401.0,1900589.0,1890377.0,1880903.0,1875305.0,1867812.0,1862813.0,1854083.0,1849155.0,1908983.0,1907415.5,-1567.5,-0.08211178412798857,40.8006567,-73.7284647
249,12653,61618,12821,10004,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1447932.0,1436818.0,1421485.0,1413981.0,1413155.0,1437455.0,1481698.0,1499952.0,1494635.0,1453510.0,1422283.0,1407161.0,1391056.0,1373703.0,1350819.0,1338724.0,1324204.0,1293060.0,1252134.0,1230085.0,1225708.0,1243732.0,1255100.0,1260207.0,1270867.0,1369524.875,1362147.166666667,-7377.708333333256,-0.5387056831175305,40.700731586656964,-74.01347484380582
250,12696,61883,12863,10595,Zip,NY,NY,Valhalla,New York-Newark-Jersey City,Westchester County,612233.0,614887.0,616194.0,615557.0,613805.0,611135.0,610249.0,609691.0,611192.0,610819.0,611841.0,609401.0,609587.0,608679.0,609727.0,611100.0,613591.0,616230.0,617658.0,618510.0,618906.0,620547.0,621447.0,623653.0,624945.0,614026.625,614556.2916666665,529.6666666666279,0.08626118886402162,41.0754695,-73.77513001810746
251,12758,61822,12924,10506,Zip,NY,NY,Town of Bedford,New York-Newark-Jersey City,Westchester County,1048365.0,1040553.0,1032903.0,1022818.0,1015917.0,1007592.0,1002765.0,999989.0,1001088.0,999158.0,998593.0,991932.0,988198.0,985898.0,987048.0,989374.0,989989.0,991789.0,991338.0,989430.0,985679.0,982873.0,980048.0,981387.0,982900.0,1000196.8333333335,997469.125,-2727.7083333333717,-0.27271715350695525,41.225399,-73.67269113015499
252,13021,61823,13195,10507,Zip,NY,NY,Town of Bedford,New York-Newark-Jersey City,Westchester County,637243.0,633675.0,630343.0,624958.0,620742.0,615732.0,612713.0,611083.0,611232.0,606739.0,604262.0,599608.0,599752.0,599052.0,599175.0,599283.0,599520.0,599924.0,598578.0,595534.0,592303.0,591202.0,589775.0,588844.0,586112.0,606719.6666666665,604589.2083333335,-2130.4583333332557,-0.3511437737032736,41.225399,-73.67269113015499
253,13171,61818,13355,10502,Zip,NY,NY,Ardsley,New York-Newark-Jersey City,Westchester County,718939.0,713741.0,708154.0,700591.0,697002.0,691549.0,690907.0,691246.0,694960.0,693368.0,694476.0,691186.0,691918.0,693131.0,696535.0,700413.0,702532.0,705443.0,706071.0,705262.0,703086.0,703181.0,701614.0,702428.0,701788.0,699905.5416666665,699190.9166666665,-714.625,-0.1021030635503017,41.0106531,-73.8437452
254,13381,61962,13568,10983,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,490250.0,491272.0,492923.0,494333.0,496643.0,496778.0,495287.0,495471.0,495199.0,496782.0,497685.0,499544.0,500657.0,501508.0,501205.0,501058.0,499087.0,497921.0,497419.0,496079.0,494473.0,491611.0,488624.0,484901.0,481381.0,495696.25,495326.70833333326,-369.54166666668607,-0.07455002265332572,41.02762307798398,-73.94961046635984
255,13394,61871,13583,10576,Zip,NY,NY,Town Of Pound Ridge,New York-Newark-Jersey City,Westchester County,864163.0,857335.0,850977.0,841502.0,836865.0,832044.0,829802.0,828404.0,828823.0,827576.0,824862.0,819253.0,815326.0,813773.0,812770.0,814727.0,815802.0,817959.0,817973.0,817409.0,815655.0,814399.0,814446.0,816418.0,818852.0,826177.625,824289.6666666665,-1887.958333333372,-0.2285172432905541,41.2061105,-73.55782004191906
256,13547,61804,13738,10464,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,515812.0,520009.0,521457.0,521096.0,519579.0,521734.0,524542.0,525422.0,529043.0,530787.0,534655.0,537348.0,540823.0,543882.0,547527.0,551072.0,554579.0,554481.0,553099.0,553175.0,550916.0,549540.0,545372.0,541546.0,535185.0,536979.0,537786.2083333335,807.2083333333721,0.15032400398029944,40.8846392,-73.7992693
257,13681,61982,13877,11020,Zip,NY,NY,Great Neck,New York-Newark-Jersey City,Nassau County,1129134.0,1134111.0,1137720.0,1139428.0,1138322.0,1136211.0,1139569.0,1144606.0,1148837.0,1147178.0,1144900.0,1142812.0,1141110.0,1137933.0,1134177.0,1130210.0,1126909.0,1124593.0,1120709.0,1116205.0,1112306.0,1110070.0,1106869.0,1102394.0,1097724.0,1131096.375,1129787.625,-1308.75,-0.115706320781021,40.7870327,-73.7267563
258,13808,61929,14014,10928,Zip,NY,NY,Highland Falls,New York-Newark-Jersey City,Orange County,218180.0,217739.0,219274.0,222129.0,225515.0,226398.0,227806.0,228257.0,230783.0,232324.0,234244.0,236130.0,238823.0,241718.0,243215.0,244025.0,245048.0,247000.0,248427.0,249955.0,249962.0,250578.0,250694.0,250490.0,249439.0,236613.08333333328,237915.54166666663,1302.4583333333142,0.5504591356423221,41.3692605,-73.9662504
259,14061,61863,14282,10560,Zip,NY,NY,Town Of North Salem,New York-Newark-Jersey City,Westchester County,603396.0,597008.0,588121.0,578634.0,572008.0,566772.0,566504.0,568193.0,570574.0,570697.0,569995.0,567063.0,569532.0,574137.0,580158.0,585753.0,590024.0,592914.0,592184.0,589373.0,586798.0,584558.0,582900.0,581563.0,578552.0,580369.125,579333.9583333335,-1035.1666666666279,-0.1783634969669739,41.333864,-73.60416830324299
